food_id,food_name,category,price,shop_id
202108B001,現打果汁(杯),[202108B]無酒精性飲品,200,[AH01]阿霞飯店
202108B00101,現打果汁(壺),[202108B]無酒精性飲品,500,[AH01]阿霞飯店
202108B00201,桂花酸梅飲(壺),[202108B]無酒精性飲品,260,[AH01]阿霞飯店
202108B00203,桂花酸梅飲(熱),[202108B]無酒精性飲品,200,[AH01]阿霞飯店
202108B00302,酸梅氣泡飲(半壺),[202108B]無酒精性飲品,0,[AH01]阿霞飯店
202108B00303,酸梅氣泡飲(乙壺),[202108B]無酒精性飲品,0,[AH01]阿霞飯店
202108B004,柳橙汁(杯),[202108B]無酒精性飲品,100,[AH01]阿霞飯店
202108B00401,柳橙汁(壺),[202108B]無酒精性飲品,180,[AH01]阿霞飯店
202108B005,柳橙氣泡飲(杯),[202108B]無酒精性飲品,120,[AH01]阿霞飯店
202108B006,可口可樂(杯),[202108B]無酒精性飲品,110,[AH01]阿霞飯店
202108B00601,可口可樂(壺),[202108B]無酒精性飲品,260,[AH01]阿霞飯店
202108B007,蘋果西打(杯),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B00701,蘋果西打(壺),[202108B]無酒精性飲品,200,[AH01]阿霞飯店
202108B008,特級紅烏龍(杯),[202108B]無酒精性飲品,100,[AH01]阿霞飯店
202108B00801,特級紅烏龍(壺),[202108B]無酒精性飲品,210,[AH01]阿霞飯店
202108B010,茉香綠(杯),[202108B]無酒精性飲品,90,[AH01]阿霞飯店
202108B01001,茉莉綠(熱),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B01002,茉莉綠(壺),[202108B]無酒精性飲品,180,[AH01]阿霞飯店
202108B011,老欉紅(杯),[202108B]無酒精性飲品,90,[AH01]阿霞飯店
202108B01101,老欉紅(熱),[202108B]無酒精性飲品,60,[AH01]阿霞飯店
202108B01102,老欉紅(壺),[202108B]無酒精性飲品,180,[AH01]阿霞飯店
202108B013,紅烏龍(壺),[202108B]無酒精性飲品,150,[AH01]阿霞飯店
202108B01301,紅烏龍(熱),[202108B]無酒精性飲品,60,[AH01]阿霞飯店
202108B014,高山青(壺),[202108B]無酒精性飲品,150,[AH01]阿霞飯店
202108B01401,高山青(熱),[202108B]無酒精性飲品,60,[AH01]阿霞飯店
202108B018,法國依雲天然礦泉水,[202108B]無酒精性飲品,140,[AH01]阿霞飯店
202108B019,菊花普洱(熱),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B020,花草茶(熱),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B02001,花草茶(杯),[202108B]無酒精性飲品,130,[AH01]阿霞飯店
202108B02002,花草茶(壺),[202108B]無酒精性飲品,210,[AH01]阿霞飯店
202108B021,檸檬氣泡飲(壺),[202108B]無酒精性飲品,200,[AH01]阿霞飯店
202108B022,聖佩洛氣泡水,[202108B]無酒精性飲品,160,[AH01]阿霞飯店
202108B023,柳橙氣泡飲(杯),[202108B]無酒精性飲品,120,[AH01]阿霞飯店
202108B024,檸檬氣泡飲(杯),[202108B]無酒精性飲品,100,[AH01]阿霞飯店
202108B025,桂花冬瓜檸檬,[202108B]無酒精性飲品,220,[AH01]阿霞飯店
202108B026,玫瑰蜜桃茶,[202108B]無酒精性飲品,220,[AH01]阿霞飯店
202108B027,白蓮霧茶(壺),[202108B]無酒精性飲品,210,[AH01]阿霞飯店
202108B028,東方美人茶(熱),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B029,特製冷泡茶(壺),[202108B]無酒精性飲品,200,[AH01]阿霞飯店
202108B030,特級炭焙烏龍(熱),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B031,金萱(熱),[202108B]無酒精性飲品,70,[AH01]阿霞飯店
202108B032,鮮搾柳丁汁(壺),[202108B]無酒精性飲品,280,[AH01]阿霞飯店
202108B033,澳式精釀有機康普茶檸檬萊姆薄荷,[202108B]無酒精性飲品,170,[AH01]阿霞飯店
202108B034,澳式精釀有機康普茶檸檬覆盆莓,[202108B]無酒精性飲品,170,[AH01]阿霞飯店
202108B035,澳式精釀有機康普茶第二件折20元,[202108B]無酒精性飲品,152,[AH01]阿霞飯店
202108B036,台灣芒果汁,[202108B]無酒精性飲品,60,[AH01]阿霞飯店
202108B037,玫瑰水潤膠原飲,[202108B]無酒精性飲品,60,[AH01]阿霞飯店
202108B038,鮮乳坊-冬瓜奶,[202108B]無酒精性飲品,280,[AH01]阿霞飯店
2024A001,炭烤野生烏子,[2024A]2024年菜,1380,[AH01]阿霞飯店
2024A002,手工粉腸,[2024A]2024年菜,350,[AH01]阿霞飯店
2024A003,經典蟳丸,[2024A]2024年菜,350,[AH01]阿霞飯店
2024A004,招牌蝦棗,[2024A]2024年菜,350,[AH01]阿霞飯店
2024A005,豬肝捲,[2024A]2024年菜,200,[AH01]阿霞飯店
2024A006,鹽水活蝦,[2024A]2024年菜,660,[AH01]阿霞飯店
2024A007,煙燻鴨(小),[2024A]2024年菜,450,[AH01]阿霞飯店
2024A008,煙燻鴨(大),[2024A]2024年菜,900,[AH01]阿霞飯店
2024A009,白斬雞(小),[2024A]2024年菜,500,[AH01]阿霞飯店
2024A010,白斬雞(大),[2024A]2024年菜,1000,[AH01]阿霞飯店
2024A011,招牌紅蟳米糕,[2024A]2024年菜,1080,[AH01]阿霞飯店
2024A012,招牌紅蟳米糕(大),[2024A]2024年菜,2080,[AH01]阿霞飯店
2024A013,爆焱生炒鱔魚,[2024A]2024年菜,800,[AH01]阿霞飯店
2024A014,爆焱生炒鱔魚(大),[2024A]2024年菜,1400,[AH01]阿霞飯店
2024A015,生炒鱔魚意麵,[2024A]2024年菜,900,[AH01]阿霞飯店
2024A016,生炒鱔魚意麵(大),[2024A]2024年菜,1600,[AH01]阿霞飯店
2024A017,避風塘金沙肋排,[2024A]2024年菜,660,[AH01]阿霞飯店
2024A018,避風塘金沙肋排(大),[2024A]2024年菜,1320,[AH01]阿霞飯店
2024A019,金桔旺來肋排,[2024A]2024年菜,880,[AH01]阿霞飯店
2024A020,金桔旺來肋排(大),[2024A]2024年菜,1760,[AH01]阿霞飯店
2024A021,筍乾老滷腿庫,[2024A]2024年菜,1400,[AH01]阿霞飯店
2024A022,樹子清蒸石斑,[2024A]2024年菜,1600,[AH01]阿霞飯店
2024A023,五柳枝鮮魚,[2024A]2024年菜,1780,[AH01]阿霞飯店
2024A024,魚翅手剝蝦羹,[2024A]2024年菜,1480,[AH01]阿霞飯店
2024A025,響螺四寶豬肚,[2024A]2024年菜,1780,[AH01]阿霞飯店
2024A026,四寶清燉大翅,[2024A]2024年菜,2990,[AH01]阿霞飯店
2024A027,阿霞佛跳牆,[2024A]2024年菜,9800,[AH01]阿霞飯店
2024A028,阿霞招牌甜湯,[2024A]2024年菜,800,[AH01]阿霞飯店
2024A029,造型流沙包,[2024A]2024年菜,800,[AH01]阿霞飯店
2024A030,桌菜-2024半席(68),[2024A]2024年菜,6888,[AH01]阿霞飯店
2024A031,桌菜-2024全席(128),[2024A]2024年菜,12888,[AH01]阿霞飯店
2024A032,桌菜-2024全席(178),[2024A]2024年菜,17888,[AH01]阿霞飯店
2024A033,桌菜-2024全席(238),[2024A]2024年菜,23888,[AH01]阿霞飯店
2024A034,桌菜-2024過年素食套餐(全素),[2024A]2024年菜,1200,[AH01]阿霞飯店
2024B001,烏金招牌拼盤(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B002,魚翅手剝蝦羹(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B003,招牌紅蟳米糕(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B004,爆焱生炒鱔魚(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B005,金桔旺來肋排(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B006,響螺四寶豬肚(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B007,特選精緻點心(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B008,阿霞招牌甜湯(半),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B009,烏金招牌拼盤(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B010,魚翅手剝蝦羹(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B011,招牌紅蟳米糕(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B012,爆炎生炒鱔魚(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B013,金桔旺來肋排(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B014,響螺四寶豬肚(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B015,特選精緻點心(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B016,阿霞招牌甜湯(全128),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B017,烏金招牌拼盤(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B018,鮑魚富貴滿堂(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B019,蒜蓉蒸波龍(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B020,招牌紅蟳米糕(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B021,五柳枝海上鮮(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B022,清燉大翅湯(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B023,筍乾老滷腿庫(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B024,龍蟹瑞氣滿羹(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B025,特選精緻點心(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B026,阿霞招牌甜湯(178),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B027,龍飛鳳舞十小碟(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B028,蒜蓉蒸海龍(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B029,招牌紅蟳米糕(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B030,阿霞佛跳牆(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B031,清蒸海上鮮(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B032,龍蟹瑞氣滿羹(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B033,特選精緻點心(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B034,阿霞招牌甜湯(238),[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B035,特選精緻點心-蟹禮,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B036,蔬果和風盤,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B037,黃金白玉捲,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B038,翡翠髮菜羹,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B039,特製素米糕,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B040,玟素菜根香,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B041,麻油猴頭菇湯,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B042,特製素小點,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024B043,阿霞招牌甜湯,[2024B]2024年菜附餐,NULL,[AH01]阿霞飯店
2024C01,野生烏金雙品,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C02,經典五品拼盤,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C03,鮮蝦炸路雙拼,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C04,蟹肉手撥蝦羹,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C05,招牌紅蟳米糕,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C06,花菇干貝豬肚,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C07,霞味生炒鱔魚,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C08,豪華六品拼盤,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C10,五味九孔雙拼,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C11,海皇帶子羹,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C12,螺貝花菇豬肚,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C13,果香黃金肋排,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C14,黃金高山娃菜,[2024C]2024桌菜附餐,0,[AH01]阿霞飯店
2024C15,烏金迎賓六品,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C16,蒜蓉蒸大蝦,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C17,避風塘金沙排,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C18,花菇清燉蹄筋,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C19,古味龍膽石斑,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C20,黃金蟹肉娃菜,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C21,八品玲瓏喜迎客,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C22,蒜蓉蒸海龍,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C23,筍乾老滷腿庫,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C24,四寶清燉大翅,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C25,十全十美迎貴客,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C26,鮮猛活正龍蝦,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C27,特製紅蟳蒸米糕,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C28,煙燻龍膽石斑,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C29,頂級清湯佛跳牆,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C30,櫻蝦醬炒雙脆,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C31,精緻時令小點,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C32,寶島時令鮮果,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2024C33,阿霞經典甜湯,[2024C]2024桌菜附餐,NULL,[AH01]阿霞飯店
2025A0001,炭烤野生烏魚子,[2025A]2025年菜,1380,[AH01]阿霞飯店
2025A0002,三色拼盤,[2025A]2025年菜,680,[AH01]阿霞飯店
2025A0003,手工粉腸,[2025A]2025年菜,350,[AH01]阿霞飯店
2025A0004,經典蟳丸,[2025A]2025年菜,350,[AH01]阿霞飯店
2025A0005,招牌蝦棗,[2025A]2025年菜,350,[AH01]阿霞飯店
2025A0006,豬肝捲,[2025A]2025年菜,220,[AH01]阿霞飯店
2025A0007,煙燻鴨,[2025A]2025年菜,450,[AH01]阿霞飯店
2025A0008,煙燻鴨(全/切),[2025A]2025年菜,900,[AH01]阿霞飯店
2025A00081,煙燻鴨(全/不切),[2025A]2025年菜,900,[AH01]阿霞飯店
2025A0009,白斬雞,[2025A]2025年菜,500,[AH01]阿霞飯店
2025A0010,白斬雞(全/切),[2025A]2025年菜,1000,[AH01]阿霞飯店
2025A00101,白斬雞(全/不切),[2025A]2025年菜,1000,[AH01]阿霞飯店
2025A0011,招牌紅蟳米糕(小),[2025A]2025年菜,1080,[AH01]阿霞飯店
2025A0012,招牌紅蟳米糕(大),[2025A]2025年菜,2080,[AH01]阿霞飯店
2025A0013,爆焱生炒鱔魚(小),[2025A]2025年菜,880,[AH01]阿霞飯店
2025A0014,爆焱生炒鱔魚(大),[2025A]2025年菜,1540,[AH01]阿霞飯店
2025A0015,生炒鱔魚意麵(小),[2025A]2025年菜,990,[AH01]阿霞飯店
2025A0016,生炒鱔魚意麵(大),[2025A]2025年菜,1760,[AH01]阿霞飯店
2025A0017,避風塘金沙肋排(小),[2025A]2025年菜,680,[AH01]阿霞飯店
2025A0018,避風塘金沙肋排(大),[2025A]2025年菜,1360,[AH01]阿霞飯店
2025A0019,筍乾老滷腿庫,[2025A]2025年菜,1680,[AH01]阿霞飯店
2025A0020,樹子清蒸石斑,[2025A]2025年菜,1600,[AH01]阿霞飯店
2025A0021,五柳枝鮮魚,[2025A]2025年菜,1780,[AH01]阿霞飯店
2025A0022,花膠手剝蝦羹,[2025A]2025年菜,1480,[AH01]阿霞飯店
2025A0023,鮑魚四寶豬肚,[2025A]2025年菜,2800,[AH01]阿霞飯店
2025A0024,四寶清燉大翅,[2025A]2025年菜,3200,[AH01]阿霞飯店
2025A0025,花膠鮑魚燉雞,[2025A]2025年菜,3880,[AH01]阿霞飯店
2025A0026,阿霞招牌甜湯,[2025A]2025年菜,800,[AH01]阿霞飯店
2025A0027,造型流沙包,[2025A]2025年菜,800,[AH01]阿霞飯店
2025A0028,2025桌菜7888,[2025A]2025年菜,7888,[AH01]阿霞飯店
2025A0029,2025桌菜12888,[2025A]2025年菜,12888,[AH01]阿霞飯店
2025A0030,2025桌菜20888,[2025A]2025年菜,20888,[AH01]阿霞飯店
2025A0039,2025年菜素食套餐,[2025A]2025年菜,1200,[AH01]阿霞飯店
2025B001,烏金招牌拼盤(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B002,鮮蝦雙拼(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B003,花膠手剝蝦羹(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B004,招牌紅蟳米糕(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B005,鮑魚四寶豬肚(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B006,筍乾老滷腿庫(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B007,爆焱生炒鱔魚(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B008,阿霞招牌甜湯(78),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B009,烏金招牌拼盤(128),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B0091,烏金招牌拼盤(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B010,鮮蝦雙拼(128),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B011,花膠手剝蝦羹(128),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B012,招牌紅蟳米糕(128/208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B013,鮑魚四寶豬肚(128),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B014,筍乾老滷腿庫(128/208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B015,爆焱生炒鱔魚(128),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B016,阿霞招牌甜湯(128/208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B017,花菇紅燒鮑魚(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B018,蒜蓉蒸海龍蝦(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B019,五柳枝海上鮮(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B020,四寶清燉大翅(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B021,龍蟹瑞氣滿羹(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
2025B022,特選精緻點心(208),[2025B]2025年菜桌菜附餐,NULL,[AH01]阿霞飯店
A01005,白飯,[A10]其它,30,[AH01]阿霞飯店
A01033,煙燻鴨餐盒,[A10]其它,190,[AH01]阿霞飯店
A01043,司機便當,[A10]其它,300,[AH01]阿霞飯店
A01045,思慕魚脆餅(1盒),[A10]其它,200,[AH01]阿霞飯店
A10002,手工泡菜,[A10]其它,60,[AH01]阿霞飯店
U001,UBER烏金炒飯餐,[A100]UBER類,400,[AH01]阿霞飯店
U002,UBER蛋香米粉餐,[A100]UBER類,350,[AH01]阿霞飯店
U003,UBER控肉米糕餐,[A100]UBER類,350,[AH01]阿霞飯店
