food_id,food_name,category,price,shop_id
B17006,百齡罈17年,[B17]酒精性飲品,1800,[AH01]阿霞飯店
B17007,格蘭利威13年雪莉桶,[B17]酒精性飲品,2200,[AH01]阿霞飯店
B17008,麥卡倫12年雙桶,[B17]酒精性飲品,2350,[AH01]阿霞飯店
B17009,百富12年雙桶,[B17]酒精性飲品,1900,[AH01]阿霞飯店
B17010,噶瑪蘭,[B17]酒精性飲品,2150,[AH01]阿霞飯店
B17011,皇家禮炮21年,[B17]酒精性飲品,3850,[AH01]阿霞飯店
B17012,約翰走路藍牌,[B17]酒精性飲品,5100,[AH01]阿霞飯店
B17013,日本明石信威士忌梅酒,[B17]酒精性飲品,800,[AH01]阿霞飯店
B17014,白鶴梅酒,[B17]酒精性飲品,850,[AH01]阿霞飯店
B17015,軒尼詩干邑白蘭地VSOP,[B17]酒精性飲品,1980,[AH01]阿霞飯店
B17016,紹興酒陳年,[B17]酒精性飲品,350,[AH01]阿霞飯店
B17017,紹興酒陳年,[B17]酒精性飲品,450,[AH01]阿霞飯店
B17018,紹興酒十年窖藏,[B17]酒精性飲品,600,[AH01]阿霞飯店
B17019,紹興酒十年窖藏(甕),[B17]酒精性飲品,2000,[AH01]阿霞飯店
B17020,玉泉清酒,[B17]酒精性飲品,250,[AH01]阿霞飯店
B17021,金門高粱38度(小),[B17]酒精性飲品,350,[AH01]阿霞飯店
B17022,金門高粱58度(小),[B17]酒精性飲品,380,[AH01]阿霞飯店
B17023,金門高粱58度(大),[B17]酒精性飲品,780,[AH01]阿霞飯店
B17024,氣泡酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17025,小瓶葡萄酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17026,白葡萄酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17027,紅葡萄酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17028,酒水服務費,[B17]酒精性飲品,500,[AH01]阿霞飯店
B17029,酒水服務費(瓶),[B17]酒精性飲品,500,[AH01]阿霞飯店
B17030,台灣生啤(杯),[B17]酒精性飲品,80,[AH01]阿霞飯店
B17031,汀士頓12年,[B17]酒精性飲品,1280,[AH01]阿霞飯店
B17032,馬告白啤酒,[B17]酒精性飲品,180,[AH01]阿霞飯店
B17033,SHASHA果昔啤酒,[B17]酒精性飲品,190,[AH01]阿霞飯店
B17034,裸雀初次雪莉桶,[B17]酒精性飲品,1150,[AH01]阿霞飯店
B17035,阿霞自製啤酒第二瓶半價,[B17]酒精性飲品,0,[AH01]阿霞飯店
B17036,馬爹利藍淬燕,[B17]酒精性飲品,1880,[AH01]阿霞飯店
B17037,格蘭利威12年首席三桶,[B17]酒精性飲品,1380,[AH01]阿霞飯店
B17038,亞伯樂12年雙桶,[B17]酒精性飲品,1600,[AH01]阿霞飯店
B17039,大摩18年單一麥芽,[B17]酒精性飲品,12000,[AH01]阿霞飯店
B17040,開運清酒,[B17]酒精性飲品,1100,[AH01]阿霞飯店
B17041,清酒,[B17]酒精性飲品,NULL,[AH01]阿霞飯店
B17042,軒尼詩xo,[B17]酒精性飲品,6000,[AH01]阿霞飯店
B17043,葛瑪蘭經典單一麥芽威士忌,[B17]酒精性飲品,2580,[AH01]阿霞飯店
F02002,外送-招牌紅蟳米糕(小),[F02]外送平台,980,[AH01]阿霞飯店
F02003,外送-招牌紅蟳米糕(大),[F02]外送平台,1980,[AH01]阿霞飯店
F02004,外送-生炒鱔魚(小),[F02]外送平台,420,[AH01]阿霞飯店
F02005,外送-生炒鱔魚(中),[F02]外送平台,800,[AH01]阿霞飯店
F02008,外送-櫻花蝦炒飯(小),[F02]外送平台,360,[AH01]阿霞飯店
F02010,外送-烏魚子炒飯(小),[F02]外送平台,490,[AH01]阿霞飯店
F02012,外送-台式炒炊粉(小),[F02]外送平台,360,[AH01]阿霞飯店
F02014,外送-台式炒意麵(小),[F02]外送平台,360,[AH01]阿霞飯店
F02016,外送-干貝豬肚湯(單),[F02]外送平台,240,[AH01]阿霞飯店
F02017,外送-干貝豬肚湯(中),[F02]外送平台,690,[AH01]阿霞飯店
F02018,外送-蟹肉手剝蝦羹(單),[F02]外送平台,220,[AH01]阿霞飯店
F02019,外送-蟹肉手剝蝦羹(中),[F02]外送平台,690,[AH01]阿霞飯店
F02024,外送-招牌甜湯(單),[F02]外送平台,90,[AH01]阿霞飯店
F02025,外送-招牌甜湯(中),[F02]外送平台,380,[AH01]阿霞飯店
F02026,外送-烏金干貝醬,[F02]外送平台,390,[AH01]阿霞飯店
F02027,外送-櫻蝦干貝醬,[F02]外送平台,299,[AH01]阿霞飯店
F02028,外送-虱目干貝醬,[F02]外送平台,199,[AH01]阿霞飯店
F02032,外送-手工蝦棗,[F02]外送平台,220,[AH01]阿霞飯店
F02033,外送-手工粉腸,[F02]外送平台,220,[AH01]阿霞飯店
F02034,外送-自製蟳丸,[F02]外送平台,220,[AH01]阿霞飯店
F02035,外送-手工豬肝捲,[F02]外送平台,220,[AH01]阿霞飯店
F02040,外送-鹽水活蝦(小),[F02]外送平台,340,[AH01]阿霞飯店
F02042,外送-白斬雞(腿),[F02]外送平台,400,[AH01]阿霞飯店
F02043,外送-白斬雞(半),[F02]外送平台,480,[AH01]阿霞飯店
F02045,外送-煙燻鴨(腿),[F02]外送平台,340,[AH01]阿霞飯店
F02046,外送-煙燻鴨(半),[F02]外送平台,440,[AH01]阿霞飯店
F02047,外送-大腸頭,[F02]外送平台,380,[AH01]阿霞飯店
F02048,外送-滷豬腳(小),[F02]外送平台,480,[AH01]阿霞飯店
F02059,外送-生炒鱔魚麵(小),[F02]外送平台,460,[AH01]阿霞飯店
F02060,外送-生炒鱔魚麵(中),[F02]外送平台,900,[AH01]阿霞飯店
F02061,外送-季節時蔬,[F02]外送平台,290,[AH01]阿霞飯店
F02062,外送-娃娃菜(小),[F02]外送平台,180,[AH01]阿霞飯店
F02063,外送-娃娃菜(中),[F02]外送平台,380,[AH01]阿霞飯店
F02064,外送-經典三色拼盤,[F02]外送平台,660,[AH01]阿霞飯店
F02065,外送-香茅雞腿炒飯,[F02]外送平台,260,[AH01]阿霞飯店
F02071,外送-冬瓜檸檬飲,[F02]外送平台,60,[AH01]阿霞飯店
F02075,外送-避風塘金沙肋排(小),[F02]外送平台,700,[AH01]阿霞飯店
F02080,外送-五柳枝龍膽石斑(半),[F02]外送平台,880,[AH01]阿霞飯店
F02082,外送-樹子龍膽石斑(半),[F02]外送平台,880,[AH01]阿霞飯店
F02085,外送-桌菜6200(半席),[F02]外送平台,6400,[AH01]阿霞飯店
F02088,外送-錦甘蟹烏金XO醬（2入）,[F02]外送平台,499,[AH01]阿霞飯店
F02089,外送-2025錦甘蟹流心月餅6入,[F02]外送平台,599,[AH01]阿霞飯店
F02090,外送-虱目魚餅（1盒）,[F02]外送平台,200,[AH01]阿霞飯店
F02091,外送-澎湃海味沙拉,[F02]外送平台,368,[AH01]阿霞飯店
F02092,外送-三品經典沙拉,[F02]外送平台,328,[AH01]阿霞飯店
F02093,外送-雞汁嫩雞沙拉,[F02]外送平台,288,[AH01]阿霞飯店
F02094,外送-百香果昔小番茄,[F02]外送平台,200,[AH01]阿霞飯店
S02001,2025-9800桌菜,[S02]桌菜,9800,[AH01]阿霞飯店
S02002,2025-12800桌菜,[S02]桌菜,12800,[AH01]阿霞飯店
S02003,2025-15800桌菜,[S02]桌菜,15800,[AH01]阿霞飯店
S02004,2025-18800桌菜,[S02]桌菜,18800,[AH01]阿霞飯店
S02005,2025-25800桌菜,[S02]桌菜,25800,[AH01]阿霞飯店
S02006,2025-6200桌菜,[S02]桌菜,6200,[AH01]阿霞飯店
S02007,2025-8900桌菜,[S02]桌菜,8900,[AH01]阿霞飯店
S03001,三色拼盤,[S03]拼盤隨選,600,[AH01]阿霞飯店
S03002,四色拼盤,[S03]拼盤隨選,800,[AH01]阿霞飯店
S03003,經典五品拼盤,[S03]拼盤隨選,1000,[AH01]阿霞飯店
S03004,豪華六品拼盤,[S03]拼盤隨選,1400,[AH01]阿霞飯店
S04001,炭烤野生烏金2兩,[S04]拼盤單點,780,[AH01]阿霞飯店
S04002,炭烤野生烏金4兩,[S04]拼盤單點,1560,[AH01]阿霞飯店
S04003,招牌炸蝦棗,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04004,手工粉腸,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04005,老滷大腸頭,[S04]拼盤單點,340,[AH01]阿霞飯店
S04006,阿里山咖啡香腸,[S04]拼盤單點,200,[AH01]阿霞飯店
S04007,老滷豬腳(小),[S04]拼盤單點,450,[AH01]阿霞飯店
S04008,老滷豬腳(大),[S04]拼盤單點,900,[AH01]阿霞飯店
S04009,白灼豬心,[S04]拼盤單點,260,[AH01]阿霞飯店
S04010,川燙軟絲,[S04]拼盤單點,280,[AH01]阿霞飯店
S04011,五味軟絲,[S04]拼盤單點,280,[AH01]阿霞飯店
S04012,自製蟳丸,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04013,炸豬肝捲,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04014,五味九孔鮑(3顆),[S04]拼盤單點,480,[AH01]阿霞飯店
S04015,鹽水活蝦(小),[S04]拼盤單點,330,[AH01]阿霞飯店
S04016,鹽水活蝦(中),[S04]拼盤單點,660,[AH01]阿霞飯店
S04017,鹽水活蝦(大),[S04]拼盤單點,990,[AH01]阿霞飯店
S04018,手工泡菜,[S04]拼盤單點,60,[AH01]阿霞飯店
S04019,古法煙燻鴨(腿),[S04]拼盤單點,320,[AH01]阿霞飯店
S04020,古法煙燻鴨(半),[S04]拼盤單點,440,[AH01]阿霞飯店
S04021,古法煙燻鴨(全),[S04]拼盤單點,880,[AH01]阿霞飯店
S04022,白斬雞(腿),[S04]拼盤單點,360,[AH01]阿霞飯店
S04023,白斬雞(半),[S04]拼盤單點,480,[AH01]阿霞飯店
S04024,白斬雞(全),[S04]拼盤單點,950,[AH01]阿霞飯店
S04025,玉米雞(腿),[S04]拼盤單點,400,[AH01]阿霞飯店
S04026,玉米雞(半),[S04]拼盤單點,500,[AH01]阿霞飯店
S04027,玉米雞(全),[S04]拼盤單點,1000,[AH01]阿霞飯店
S04028,1.廚房當日特選,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04029,2.廚房當日特選,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04030,3.廚房當日特選,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04031,烏魚子（整匹）,[S04]拼盤單點,NULL,[AH01]阿霞飯店
S04032,一口烏（小）,[S04]拼盤單點,980,[AH01]阿霞飯店
S04033,一口烏（大）,[S04]拼盤單點,1920,[AH01]阿霞飯店
S05001,石斑,[S05]經典魚料理,1280,[AH01]阿霞飯店
S05002,黃金鯧,[S05]經典魚料理,1200,[AH01]阿霞飯店
S05003,紅鰷石斑(時價),[S05]經典魚料理,NULL,[AH01]阿霞飯店
S05004,時令鮮魚(時價),[S05]經典魚料理,NULL,[AH01]阿霞飯店
S05005,熟成虱目魚肚,[S05]經典魚料理,460,[AH01]阿霞飯店
S05006,龍膽石斑(半),[S05]經典魚料理,860,[AH01]阿霞飯店
S05007,龍膽石斑(全),[S05]經典魚料理,1720,[AH01]阿霞飯店
S06001,花菇清燉蹄筋(個人盅),[S06]羹湯料理,240,[AH01]阿霞飯店
S06002,花菇清燉蹄筋(大),[S06]羹湯料理,1480,[AH01]阿霞飯店
S06003,四寶清燉大翅(個人盅),[S06]羹湯料理,400,[AH01]阿霞飯店
S06004,四寶清燉大翅(大),[S06]羹湯料理,3000,[AH01]阿霞飯店
S06005,極品佛跳牆(個人盅),[S06]羹湯料理,660,[AH01]阿霞飯店
S06006,極品佛跳牆(小),[S06]羹湯料理,2200,[AH01]阿霞飯店
S06007,魷魚螺肉蒜(小),[S06]羹湯料理,790,[AH01]阿霞飯店
S06008,雞仔豬肚鱉(小),[S06]羹湯料理,840,[AH01]阿霞飯店
S06009,干貝豬肚湯(個人盅),[S06]羹湯料理,220,[AH01]阿霞飯店
S06010,干貝豬肚湯(小),[S06]羹湯料理,680,[AH01]阿霞飯店
S06011,干貝豬肚湯(大),[S06]羹湯料理,1380,[AH01]阿霞飯店
S06012,螺貝干貝豬肚湯(個人盅),[S06]羹湯料理,280,[AH01]阿霞飯店
S06013,螺貝干貝豬肚湯(小),[S06]羹湯料理,1260,[AH01]阿霞飯店
S06014,螺貝干貝豬肚湯(大),[S06]羹湯料理,2300,[AH01]阿霞飯店
S06015,北寄貝豬肚湯(個人盅),[S06]羹湯料理,280,[AH01]阿霞飯店
S06016,北寄貝豬肚湯(小),[S06]羹湯料理,1260,[AH01]阿霞飯店
S06017,北寄貝豬肚湯(大),[S06]羹湯料理,2300,[AH01]阿霞飯店
S06018,鮑魚豬肚湯(個人盅),[S06]羹湯料理,340,[AH01]阿霞飯店
S06019,鮑魚豬肚湯(小),[S06]羹湯料理,1400,[AH01]阿霞飯店
S06020,鮑魚豬肚湯(大),[S06]羹湯料理,2800,[AH01]阿霞飯店
S06021,蟹肉手剝蝦羹(個人盅),[S06]羹湯料理,200,[AH01]阿霞飯店
S06022,蟹肉手剝蝦羹(小),[S06]羹湯料理,680,[AH01]阿霞飯店
S06024,蟹肉手剝蝦羹(大),[S06]羹湯料理,1380,[AH01]阿霞飯店
S06025,紅燒魚翅羹(個人盅),[S06]羹湯料理,220,[AH01]阿霞飯店
S06026,紅燒魚翅羹(小),[S06]羹湯料理,800,[AH01]阿霞飯店
S06027,紅燒魚翅羹(大),[S06]羹湯料理,1500,[AH01]阿霞飯店
S07001,招牌紅蟳米糕(小),[S07]招牌菜與主食,980,[AH01]阿霞飯店
S07002,招牌紅蟳米糕(大),[S07]招牌菜與主食,1980,[AH01]阿霞飯店
S07003,野生烏金炒飯(小),[S07]招牌菜與主食,480,[AH01]阿霞飯店
S07004,野生烏金炒飯(大),[S07]招牌菜與主食,960,[AH01]阿霞飯店
S07005,清蒸紅蟳(時價),[S07]招牌菜與主食,NULL,[AH01]阿霞飯店
S07007,招牌米糕,[S07]招牌菜與主食,380,[AH01]阿霞飯店
S07008,松葉蟹櫻蝦米糕,[S07]招牌菜與主食,2380,[AH01]阿霞飯店
S07009,櫻花蝦炒飯,[S07]招牌菜與主食,320,[AH01]阿霞飯店
S07010,蝦仁蛋炒飯(小),[S07]招牌菜與主食,240,[AH01]阿霞飯店
S07011,蝦仁蛋炒飯(大),[S07]招牌菜與主食,460,[AH01]阿霞飯店
S07012,蛋炒飯,[S07]招牌菜與主食,220,[AH01]阿霞飯店
S07013,經典炒炊粉(小),[S07]招牌菜與主食,330,[AH01]阿霞飯店
S07014,經典炒炊粉(大),[S07]招牌菜與主食,660,[AH01]阿霞飯店
S07015,台式炒意麵(小),[S07]招牌菜與主食,330,[AH01]阿霞飯店
S07016,台式炒意麵((大),[S07]招牌菜與主食,660,[AH01]阿霞飯店
S70006,清蒸處女蟳(時價),[S07]招牌菜與主食,NULL,[AH01]阿霞飯店
S08001,古味南煎肝(小),[S08]熱炒手工菜,400,[AH01]阿霞飯店
S08002,古味南煎肝(大),[S08]熱炒手工菜,800,[AH01]阿霞飯店
S08003,避風塘金沙肋排(小),[S08]熱炒手工菜,680,[AH01]阿霞飯店
S08004,避風塘金沙肋排((大),[S08]熱炒手工菜,1360,[AH01]阿霞飯店
S08005,蛤蠣絲瓜(小),[S08]熱炒手工菜,400,[AH01]阿霞飯店
S08006,蛤蠣絲瓜(大),[S08]熱炒手工菜,800,[AH01]阿霞飯店
S08007,瑤柱酥絲瓜(小),[S08]熱炒手工菜,400,[AH01]阿霞飯店
S08008,瑤柱酥絲瓜(大),[S08]熱炒手工菜,800,[AH01]阿霞飯店
S08009,霞味生炒鱔魚(小),[S08]熱炒手工菜,400,[AH01]阿霞飯店
S08010,霞味生炒鱔魚(中),[S08]熱炒手工菜,800,[AH01]阿霞飯店
S08011,霞味生炒鱔魚(大),[S08]熱炒手工菜,1200,[AH01]阿霞飯店
S08012,鱔魚意麵(小),[S08]熱炒手工菜,440,[AH01]阿霞飯店
S08013,鱔魚意麵(中),[S08]熱炒手工菜,900,[AH01]阿霞飯店
S08014,鱔魚意麵(大),[S08]熱炒手工菜,1400,[AH01]阿霞飯店
S08015,桂花蟳肉(小),[S08]熱炒手工菜,420,[AH01]阿霞飯店
S08016,桂花蟳肉(中),[S08]熱炒手工菜,840,[AH01]阿霞飯店
S08017,桂花蟳肉(大),[S08]熱炒手工菜,1260,[AH01]阿霞飯店
S08018,嚴選海大蝦(小),[S08]熱炒手工菜,420,[AH01]阿霞飯店
S08019,嚴選海大蝦(中),[S08]熱炒手工菜,840,[AH01]阿霞飯店
S08020,嚴選海大蝦(大),[S08]熱炒手工菜,1260,[AH01]阿霞飯店
S08021,生炒生卷(小),[S08]熱炒手工菜,400,[AH01]阿霞飯店
S08022,生炒生卷(中),[S08]熱炒手工菜,800,[AH01]阿霞飯店
S08023,生炒生卷(大),[S08]熱炒手工菜,1200,[AH01]阿霞飯店
S08024,生卷意麵(小),[S08]熱炒手工菜,440,[AH01]阿霞飯店
S08025,生卷意麵(中),[S08]熱炒手工菜,900,[AH01]阿霞飯店
S08026,生卷意麵(大),[S08]熱炒手工菜,1400,[AH01]阿霞飯店
S08029,雞油炒時蔬,[S08]熱炒手工菜,280,[AH01]阿霞飯店
S08030,瑤柱酥娃娃菜(中),[S08]熱炒手工菜,420,[AH01]阿霞飯店
S08031,瑤柱酥娃娃菜(大),[S08]熱炒手工菜,840,[AH01]阿霞飯店
S09001,時令鮮果(小),[S09]甜點,360,[AH01]阿霞飯店
S09002,時令鮮果(大),[S09]甜點,720,[AH01]阿霞飯店
S09003,經典招牌甜湯(個人盅),[S09]甜點,80,[AH01]阿霞飯店
S09004,經典招牌甜湯(小),[S09]甜點,360,[AH01]阿霞飯店
S09005,經典招招牌甜湯(大),[S09]甜點,680,[AH01]阿霞飯店
S10001,筍乾腿庫(小),[S10]預定料理,880,[AH01]阿霞飯店
S10002,筍乾腿庫(大),[S10]預定料理,1300,[AH01]阿霞飯店
S10003,魷魚螺肉蒜,[S10]預定料理,1580,[AH01]阿霞飯店
S10004,花菇黃金雞湯,[S10]預定料理,1400,[AH01]阿霞飯店
S10005,砂鍋鴨(鐵鍋),[S10]預定料理,1350,[AH01]阿霞飯店
S10006,砂鍋鴨(袋裝),[S10]預定料理,1200,[AH01]阿霞飯店
S10007,砂鍋鴨(自備鍋),[S10]預定料理,1200,[AH01]阿霞飯店
S10008,雞仔豬肚鱉,[S10]預定料理,1680,[AH01]阿霞飯店
S10009,砂鍋鮭魚頭(鐵鍋),[S10]預定料理,1350,[AH01]阿霞飯店
S10010,花菇排翅燉雞,[S10]預定料理,2980,[AH01]阿霞飯店
S10011,鮑魚螺肉蒜,[S10]預定料理,2900,[AH01]阿霞飯店
S10012,頂級清湯佛跳牆(時價),[S10]預定料理,NULL,[AH01]阿霞飯店
S10013,波士頓龍蝦/隻(時價),[S10]預定料理,NULL,[AH01]阿霞飯店
S10014,紅燒鮑魚,[S10]預定料理,NULL,[AH01]阿霞飯店
S10015,紅燒大排翅,[S10]預定料理,NULL,[AH01]阿霞飯店
S10016,頂級鮑魚全雞湯,[S10]預定料理,NULL,[AH01]阿霞飯店
S10017,菜蟳白菜鍋(鐵鍋),[S10]預定料理,NULL,[AH01]阿霞飯店
S11001,雞腿彌月油飯,[S11]油飯,680,[AH01]阿霞飯店
S11002,紅蛋彌月油飯,[S11]油飯,540,[AH01]阿霞飯店
S11003,素食彌月油飯,[S11]油飯,420,[AH01]阿霞飯店
S11004,雞腿彌月油飯試吃,[S11]油飯,400,[AH01]阿霞飯店
S12001,野生烏金雙品,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12002,烏金迎賓六品,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12003,八品玲瓏喜迎客,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12004,十全十美迎賓客,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12005,經典五品拼盤,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12006,豪華六品拼盤,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12007,蒜蓉蒸大蝦,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12008,蒜蓉蒸海龍,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12009,鮮猛活正龍蝦,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12010,鮮蝦炸路雙拼,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12011,五味九孔雙拼,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12012,避風塘金沙排,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12013,黃金蟹肉娃菜,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12014,筍乾老滷腿庫,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12015,蟹肉手剝蝦羹,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12016,海皇帶子羹,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12017,招牌紅蟳米糕,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12018,特製紅蟳米糕,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12019,時令時鮮魚,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12020,花菇干貝豬肚,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12021,螺貝干貝豬肚,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12022,花菇清燉蹄筋,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12023,四寶清燉大翅,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12024,頂級清湯佛跳牆,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12025,霞味生炒鱔魚,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12026,五柳枝龍膽斑,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12027,海鮮醬炒雙脆,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12028,精緻時令小點,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12029,黃金高山娃菜,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12030,寶島時令鮮果,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
S12031,經典招牌甜湯,[S12]桌菜附餐,NULL,[AH01]阿霞飯店
